SettlementPoint,Month,DayOfWeek,Hour,Price,NormalizedPrice
HB_PAN,6,4,16,46.3575,0.13330314009661837
HB_PAN,6,4,17,46.480000000000004,0.13365539452495975
HB_PAN,6,4,18,28.4225,0.08173021624108581
HB_PAN,6,4,19,19.47,0.05598688750862664
HB_PAN,6,4,20,14.4575,0.04157321141016793
HB_PAN,6,4,21,9.469999999999999,0.027231423970554402
HB_PAN,6,4,22,5.1175,0.014715608465608465
HB_PAN,6,4,23,4.0025,0.011509374281113413
HB_PAN,6,4,24,2.525,0.007260754543363239
HB_PAN,6,5,1,5.1579999999999995,0.010184176025525597
HB_PAN,6,5,2,4.614,0.009110079135667914
HB_PAN,6,5,3,5.128,0.010124942741158445
HB_PAN,6,5,4,5.601999999999999,0.01106082863415944
HB_PAN,6,5,5,6.640000000000001,0.013110300273262886
HB_PAN,6,5,6,5.93,0.011708445876573631
HB_PAN,6,5,7,10.290000000000001,0.020317016537932997
HB_PAN,6,5,8,13.652000000000001,0.026955093272678452
HB_PAN,6,5,9,16.896,0.03336018575557978
HB_PAN,6,5,10,18.468,0.03646400985641852
HB_PAN,6,5,11,21.368000000000002,0.04218989401190985
HB_PAN,6,5,12,24.246000000000002,0.04787234042553192
HB_PAN,6,5,13,29.516000000000002,0.058277654046028214
HB_PAN,6,5,14,34.814,0.06873825206526718
HB_PAN,6,5,15,42.432,0.08377955740889921
HB_PAN,6,5,16,51.75,0.1021774155333365
HB_PAN,6,5,17,55.822,0.11021734666477122
HB_PAN,6,5,18,42.58,0.08407177494511049
HB_PAN,6,5,19,28.372000000000003,0.056018891468827506
HB_PAN,6,5,20,21.913999999999998,0.043267939787392
HB_PAN,6,5,21,18.068,0.03567423273152317
HB_PAN,6,5,22,16.944,0.03345495901056722
HB_PAN,6,5,23,14.193999999999999,0.028025241276911656
HB_PAN,6,5,24,12.074000000000002,0.02383942251496628
HB_PAN,6,6,1,12.386,0.024678321093130475
HB_PAN,6,6,2,12.36,0.024626517738664033
HB_PAN,6,6,3,12.018,0.023945104383759252
HB_PAN,6,6,4,12.144,0.024196151409250487
